source_id,title,year,venue,doi_or_url,source_type,topic_family,theorem_dependency,claim_supported,provenance,used_in_proof_dependency,read_status
SRC0261,A Historical Perspective on Schützenberger-Pinsker Inequalities,2023,Lecture notes in computer science,https://doi.org/10.1007/978-3-031-38271-0_29,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0262,Spectral methods and computational trade-offs in high-dimensional statistical inference,2016,Apollo (University of Cambridge),https://doi.org/10.17863/cam.913,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0263,Localization in 1D non-parametric latent space models from pairwise affinities,2023,Electronic Journal of Statistics,https://doi.org/10.1214/23-ejs2134,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0264,Sampling of the Wiener Process for Remote Estimation over a Channel with Unknown Delay Statistics,2022,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2207.08020,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0265,Machine learning via transitions,2015,ANU Open Research (Australian National University),https://doi.org/10.25911/5d690a4044d0e,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0266,The Right Complexity Measure in Locally Private Estimation: It is not the Fisher Information,2018,arXiv (Cornell University),https://doi.org/10.48550/arxiv.1806.05756,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0267,Differential Privacy in Personalized Pricing with Nonparametric Demand Models,2021,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.3919807,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0268,Bridging Offline Reinforcement Learning and Imitation Learning: A Tale\n of Pessimism,2021,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2103.12021,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0269,Refinement of the Sphere-Packing Bound: Asymmetric Channels,2012,arXiv (Cornell University),https://doi.org/10.48550/arxiv.1211.6697,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0270,Generalized information criteria for Bayes decisions,2012,Czech digital mathematics library,http://hdl.handle.net/10338.dmlcz/143057,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0271,Fundamental Performance Limits for Sensor-Based Robot Control and Policy Learning,2022,OpenAlex,https://doi.org/10.15607/rss.2022.xviii.036,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0272,Smoothed Analysis of Online Non-parametric Auctions,2023,OpenAlex,https://doi.org/10.1145/3580507.3597787,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0273,Tight Guarantees for Interactive Decision Making with the Decision-Estimation Coefficient,2023,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2301.08215,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0274,Federated Linear Contextual Bandits with User-level Differential Privacy,2023,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2306.05275,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0275,Classical Verification of Quantum Learning,2023,arXiv (Cornell University),https://doi.org/10.4230/lipics.itcs.2024.24,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0276,Lagrangian Inference for Ranking Problems,2021,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2110.00151,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0277,Off-Policy Evaluation in Partially Observed Markov Decision Processes under Sequential Ignorability,2021,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2110.12343,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0278,Minimax rate for multivariate data under componentwise local differential privacy constraints,2023,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2305.10416,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0279,Structured Low-Rank Tensors for Generalized Linear Models,2023,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2308.02922,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0280,Large-deviation analysis and applications Of learning tree-structured graphical models,2011,DSpace@MIT (Massachusetts Institute of Technology),http://hdl.handle.net/1721.1/64486,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0281,Score Attack: A Lower Bound Technique for Optimal Differentially Private Learning,2023,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2303.07152,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0282,Learning From People,2017,eScholarship (California Digital Library),https://escholarship.org/uc/item/8186z8wq,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0283,A historical perspective on Schützenberger-Pinsker inequalities (extended version),2024,Information Geometry,https://doi.org/10.1007/s41884-024-00138-z,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0284,On the Complexity of Differentially Private Best-Arm Identification with Fixed Confidence,2023,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2309.02202,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0285,Optimal Federated Learning for Nonparametric Regression with Heterogeneous Distributed Differential Privacy Constraints,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2406.06755,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0286,Multiple Optimality Guarantees in Statistical Learning,2014,eScholarship (California Digital Library),https://escholarship.org/uc/item/4fp3f7n8,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0287,Minimax Lower Bounds for Uniform Estimation of Covariate-Dependent Copula Parameters,2026,Mathematics,https://doi.org/10.3390/math14050914,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0288,Optimal Federated Learning for Functional Mean Estimation under Heterogeneous Privacy Constraints,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2412.18992,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0289,Tight Bounds for Quantum State Certification with Incoherent Measurements,2022,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2204.07155,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0290,Minimax rate for multivariate data under componentwise local differential privacy constraints,2025,The Annals of Statistics,https://doi.org/10.1214/25-aos2497,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0291,Geometrizing rates of convergence under local differential privacy constraints,2020,The Annals of Statistics,https://doi.org/10.1214/19-aos1901,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0292,The famine of forte: Few search problems greatly favor your algorithm,2017,OpenAlex,https://doi.org/10.1109/smc.2017.8122651,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0293,Tight query complexity lower bounds for PCA via finite sample deformed wigner law,2018,OpenAlex,https://doi.org/10.1145/3188745.3188796,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0294,Sharp Inequalities for $f$-Divergences,2014,IEEE Transactions on Information Theory,https://doi.org/10.1109/tit.2013.2288674,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0295,"Transitions, Losses, and Re-parameterizations: Elements of Prediction Games",2017,arXiv (Cornell University),https://doi.org/10.25911/5d723bc67a01e,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
